h_name	h_in_db	t_name	t_in_db	relation	split
SNHG1	True	PSMG3	False		
SNHG1	True	MYBL2	True		
SNHG1	True	NDUFS8	False		
SNHG1	True	PGP	False		
SNHG1	True	THAP7	False		
SNHG1	True	ID3	True		
SNHG1	True	CENPB	False		
SNHG1	True	RECQL4	False		
SNHG1	True	TSC22D4	False		
SNHG1	True	STX1A	False		
SNHG1	True	PQBP1	False		
SNHG1	True	C1orf122	False		
SNHG1	True	TMUB1	False		
SNHG1	True	GLA	False		
SNHG1	True	NDUFS7	False		
SNHG1	True	NCLN	False		
SNHG1	True	MBD3	False		
SNHG1	True	WDR62	False		
SNHG1	True	MRPS34	False		
SNHG1	True	ZNF787	False		
SNHG1	True	TP53I13	False		
SNHG1	True	RABL6	False		
SNHG1	True	MRPS11	False		
SNHG1	True	FANCG	False		
SNHG1	True	ARPC5L	False		
SNHG1	True	CLCF1	False		
SNHG1	True	ATAD3B	False		
SNHG1	True	HM13	False		
SNHG1	True	RPL22L1	False		
SNHG1	True	SAMD11	False		
SNHG1	True	NOP2	False		
SNHG1	True	ADRM1	False		
SNHG1	True	S100A13	False		
SNHG1	True	PSRC1	False		
SNHG1	True	MRPL20	False		
SNHG1	True	STUB1	False		
SNHG1	True	BCL3	False		
SNHG1	True	TXNL4A	False		
SNHG1	True	MCM3	False		
SNHG1	True	SSNA1	False		
SNHG1	True	SAFB2	False		
SNHG1	True	SRRT	False		
SNHG1	True	CCND3	False		
SNHG1	True	ST6GALNAC4	False		
SNHG1	True	RANBP1	False		
SNHG1	True	CTC-503J8.6	False		
SNHG1	True	THOP1	False		
SNHG1	True	LOXL1	False		
SNHG1	True	CDC45	False		
SNHG1	True	COTL1	False		
SNHG1	True	DYNLRB1	False		
SNHG1	True	BIN1	False		
SNHG1	True	SIVA1	True		
SNHG1	True	EHD1	False		
SNHG1	True	TUBB4B	False		
SNHG1	True	ATP6V0E2	False		
SNHG1	True	EMC8	False		
SNHG1	True	CD320	False		
SNHG1	True	DCTPP1	False		
SNHG1	True	RPA2	False		
SNHG1	True	TRMU	False		
SNHG1	True	KIAA0930	False		
SNHG1	True	NDUFB11	False		
SNHG1	True	KIF22	False		
SNHG1	True	PPM1G	False		
SNHG1	True	SGTA	False		
SNHG1	True	AP2S1	False		
SNHG1	True	NCAPH2	False		
SNHG1	True	hsa-mir-6723	False		
SNHG1	True	RPL13	False		
SNHG1	True	LSM4	False		
SNHG1	True	PSMD13	False		
SNHG1	True	SNHG16	True		
SNHG1	True	ARSI	False		
SNHG1	True	EIF3F	False		
SNHG1	True	TMED3	False		
SNHG1	True	CDC34	True		
SNHG1	True	WNT7B	True		
SNHG1	True	BRMS1	True		
SNHG1	True	NDUFS3	False		
SNHG1	True	S100A6	False		
SNHG1	True	CCNB1	True		
SNHG1	True	C12orf10	False		
SNHG1	True	MCM5	True		
SNHG1	True	RNASEH2C	False		
SNHG1	True	EPN1	False		
SNHG1	True	ARHGDIA	True		
SNHG1	True	TUBA1C	False		
SNHG1	True	JTB	False		
SNHG1	True	CDC42EP1	False		
SNHG1	True	ANKRD13D	False		
SNHG1	True	TRIM28	False		
SNHG1	True	MCM7	False		
SNHG1	True	ATP6V0B	False		
SNHG1	True	RPL28	False		
SNHG1	True	TUBA4A	False		
SNHG1	True	PSMB3	False		
SNHG1	True	UBE2C	True	ceRNA or sponge	train
SNHG1	True	ZWINT	False		
SNHG1	True	POLR3H	False		
SNHG1	True	NME1	False		
SNHG1	True	HPCAL1	False		
SNHG1	True	TRIP10	False		
SNHG1	True	PCOLCE	False		
SNHG1	True	HNRNPAB	False		
SNHG1	True	DDX39A	False		
SNHG1	True	PSMA7	False		
SNHG1	True	DVL1	False		
SNHG1	True	PHF19	False		
SNHG1	True	PCNA	True		
SNHG1	True	RCC2	False		
SNHG1	True	TUBA1B	False		
SNHG1	True	MT-CO2	True		
SNHG1	True	MLF2	False		
SNHG1	True	PFN1	True		
SNHG1	True	STMN1	True		
SNHG1	True	TUBB	False		
SNHG1	True	MT-ND1	False		
SNHG1	True	FLNB	True		
SNHG1	True	C14orf132	False		
SNHG1	True	ATP2C1	False		
SNHG1	True	MYOF	False		
SNHG1	True	DYNC1H1	False		
SNHG1	True	ADCY8	False		
SNHG1	True	NPC1	False		
SNHG1	True	MET	True		
SNHG1	True	JAK1	True		
SNHG1	True	SCRN1	False		
SNHG1	True	NMNAT2	False		
SNHG1	True	APP	False		
SNHG1	True	TRIP12	False		
SNHG1	True	UBR5	False		
SNHG1	True	XPOT	False		
SNHG1	True	DNER	False		
SNHG1	True	TMEM164	False		
SNHG1	True	PDK1	True		
SNHG1	True	ZMIZ1	False		
SNHG1	True	CLK1	False		
SNHG1	True	SNX9	False		
SNHG1	True	RBPJ	False		
SNHG1	True	TP53BP1	False		
SNHG1	True	PRKDC	True		
SNHG1	True	KLF13	True		
SNHG1	True	PEG10	True		
SNHG1	True	LAMC1	True		
SNHG1	True	DNAJC10	False		
SNHG1	True	TRAK2	False		
SNHG1	True	FAM120A	False		
SNHG1	True	HUWE1	False		
SNHG1	True	SON	False		
SNHG1	True	ZBTB1	False		
SNHG1	True	AVL9	False		
SNHG1	True	DTNA	False		
SNHG1	True	SLC2A3	True		
SNHG1	True	STK4	False		
SNHG1	True	RIOK3	False		
SNHG1	True	TNC	False		
SNHG1	True	RNMT	False		
SNHG1	True	MYO1E	False		
SNHG1	True	IGF2R	False		
SNHG1	True	RALGAPB	False		
SNHG1	True	SPIRE1	False		
SNHG1	True	SF3B1	False		
SNHG1	True	HECTD1	False		
SNHG1	True	NCOR1	False		
SNHG1	True	LTBP1	False		
SNHG1	True	ARHGAP21	False		
SNHG1	True	OSTM1	False		
SNHG1	True	STC1	True		
SNHG1	True	SERINC1	False		
SNHG1	True	NT5E	True		
SNHG1	True	DOCK10	False		
SNHG1	True	BNIP3L	False		
SNHG1	True	DNAJC13	False		
SNHG1	True	MAP1B	False		
SNHG1	True	PSAT1	False		
SNHG1	True	PRKAR1A	False		
SNHG1	True	TTPAL	False		
SNHG1	True	WDR11	False		
SNHG1	True	WNT5A	True		
SNHG1	True	VEGFA	True	expression association	train
SNHG1	True	PLOD2	False		
SNHG1	True	ERC1	False		
SNHG1	True	ATG2B	False		
SNHG1	True	ARMCX3	False		
SNHG1	True	DAB2	False		
SNHG1	True	CPNE3	False		
SNHG1	True	PHF20	False		
SNHG1	True	ASCC3	False		
SNHG1	True	KLHL5	False		
SNHG1	True	NDRG1	True		
SNHG1	True	CDC42BPA	False		
SNHG1	True	SKAP2	False		
SNHG1	True	NR3C1	False		
SNHG1	True	RIMS3	False		
SNHG1	True	C6orf120	False		
SNHG1	True	CLCN3	False		
SNHG1	True	SLFN5	False		
SNHG1	True	LAMP2	False		
SNHG1	True	ITGB1	True		
SNHG1	True	MTPN	False		
SNHG1	True	ITCH	True		
SNHG1	True	FAM46A	False		
SNHG1	True	SEPT11	False		
SNHG1	True	WSB1	False		
SNHG1	True	FRYL	False		
SNHG1	True	RAB10	True		
SNHG1	True	LIMS1	False		
SNHG1	True	TRIO	False		
SNHG1	True	SLC16A1	False		
SNHG1	True	WNK1	True		
SNHG1	True	VPS13D	False		
SNHG1	True	SPTBN1	False		
SNHG1	True	SPTLC3	False		
SNHG1	True	COL12A1	False		
SNHG1	True	CTNND1	True		
SNHG1	True	ZKSCAN1	False		
SNHG1	True	EPAS1	True		
SNHG1	True	TRIM25	True		
SNHG1	True	OSMR	True		
SNHG1	True	C3	False		
SNHG1	True	RASA1	False		
SNHG1	True	RNF146	False		
SNHG1	True	GBE1	False		
SNHG1	True	MGEA5	False		
SNHG1	True	GNAQ	False		
SNHG1	True	GOPC	False		
SNHG1	True	SPIN1	True		
SNHG1	True	ELL2	True		
SNHG1	True	NSD1	False		
SNHG1	True	RP11-166D19.1	False		
SNHG1	True	PRKCI	False		
SNHG1	True	CASC4	False		
SNHG1	True	BOD1L1	False		
SNHG1	True	CCDC88A	True		
SNHG1	True	PPP1CB	False		
SNHG1	True	GNPTAB	False		
SNHG1	True	YAP1	True	ceRNA or sponge	train
SNHG1	True	GNG12	False		
SNHG1	True	GPC6	True		
SNHG1	True	ATRN	False		
SNHG1	True	EPG5	False		
SNHG1	True	COL6A3	True		
SNHG1	True	CPD	False		
SNHG1	True	MEF2A	True		
SNHG1	True	MAN2A1	False		
SNHG1	True	BTBD7	False		
SNHG1	True	MAPK6	True	ceRNA or sponge	train
SNHG1	True	USP9X	True		
SNHG1	True	LOX	True		
SNHG1	True	ZFC3H1	False		
SNHG1	True	PTPN11	False		
SNHG1	True	CALD1	False		
SNHG1	True	FAM13A	False		
SNHG1	True	KMT2D	False		
SNHG1	True	HELZ	True		
SNHG1	True	BBX	False		
SNHG1	True	ZNF24	False		
SNHG1	True	CBLB	False		
SNHG1	True	PNISR	False		
SNHG1	True	OGT	False		
SNHG1	True	ARHGEF6	False		
SNHG1	True	VCAN	True		
SNHG1	True	RNF144A	False		
SNHG1	True	NCKAP1	False		
SNHG1	True	KIAA1217	False		
SNHG1	True	FBXL3	True		
SNHG1	True	CCNG1	True		
SNHG1	True	PLBD2	False		
SNHG1	True	FARP2	False		
SNHG1	True	SETX	False		
SNHG1	True	RAPGEF2	False		
SNHG1	True	LINC00657	False		
SNHG1	True	FAR1	False		
SNHG1	True	JARID2	True		
SNHG1	True	BCAT1	True		
SNHG1	True	IGFBP3	False		
SNHG1	True	ABL2	True		
SNHG1	True	SETD5-AS1	False		
SNHG1	True	ERAP1	False		
SNHG1	True	WDR19	False		
SNHG1	True	TNKS	False		
SNHG1	True	ERRFI1	True		
SNHG1	True	PRKAB2	False		
SNHG1	True	BIRC6	False		
SNHG1	True	KLF12	True		
SNHG1	True	MAN1A2	False		
SNHG1	True	CAMSAP2	False		
SNHG1	True	DDR2	True		
SNHG1	True	IQGAP1	True		
SNHG1	True	TMEM184C	False		
SNHG1	True	REV3L	False		
SNHG1	True	PCNP	False		
SNHG1	True	TPP1	False		
SNHG1	True	APBB2	False		
SNHG1	True	SOS2	False		
SNHG1	True	TBC1D23	False		
SNHG1	True	POLR2M	False		
SNHG1	True	UBXN7	False		
SNHG1	True	HMGA2	True		
SNHG1	True	EXOC5	False		
SNHG1	True	TGFBR2	True	ceRNA or sponge	train
SNHG1	True	KAT6A	False		
SNHG1	True	PTPN14	False		
SNHG1	True	MAN1A1	False		
SNHG1	True	PBRM1	False		
SNHG1	True	PDLIM5	False		
SNHG1	True	PRKAA1	True		
SNHG1	True	CSMD2	False		
SNHG1	True	SESN1	False		
SNHG1	True	ZFYVE16	False		
SNHG1	True	JAG1	True		
SNHG1	True	NEDD4	False		
SNHG1	True	SNX13	False		
SNHG1	True	STRN	False		
SNHG1	True	TRIQK	False		
SNHG1	True	PCSK5	False		
SNHG1	True	RASAL2	False		
SNHG1	True	PDGFC	False		
SNHG1	True	NPHP3	False		
SNHG1	True	ATM	True		
SNHG1	True	PCGF5	False		
SNHG1	True	MED13	False		
SNHG1	True	SCAF11	False		
SNHG1	True	AKT3	True		
SNHG1	True	RSPH3	False		
SNHG1	True	HK2	True		
SNHG1	True	MT-ND4L	False		
SNHG1	True	FAM126A	False		
SNHG1	True	MYLK	False		
SNHG1	True	TTC37	False		
SNHG1	True	PCNX	False		
SNHG1	True	SLC6A15	False		
SNHG1	True	EP300	True		
SNHG1	True	ZFYVE26	False		
SNHG1	True	KIAA0430	False		
SNHG1	True	ETV1	False		
SNHG1	True	SLC25A24	False		
SNHG1	True	CTB-89H12.4	False		
SNHG1	True	DICER1	True		
SNHG1	True	DOPEY2	False		
SNHG1	True	EPM2AIP1	False		
SNHG1	True	XIAP	True	ceRNA or sponge	valid
SNHG1	True	TRIM9	False		
SNHG1	True	SASH1	False		
SNHG1	True	DOCK7	False		
SNHG1	True	FMNL2	True		
SNHG1	True	HLCS	False		
SNHG1	True	RP11-553A10.1	False		
SNHG1	True	MYSM1	False		
SNHG1	True	EGFR	True		
SNHG1	True	SLC38A1	False		
SNHG1	True	FAM91A1	False		
SNHG1	True	MTR	False		
SNHG1	True	ELF1	True		
SNHG1	True	MTMR4	False		
SNHG1	True	POLK	False		
SNHG1	True	FN1	True		
SNHG1	True	PCMTD2	False		
SNHG1	True	TSPYL4	True		
SNHG1	True	NABP1	False		
SNHG1	True	ANK2	False		
SNHG1	True	PDPR	False		
SNHG1	True	LRP1	False		
SNHG1	True	SPOCK1	False		
SNHG1	True	MME	False		
SNHG1	True	TAOK1	False		
SNHG1	True	MXI1	False		
SNHG1	True	TRIM33	False		
SNHG1	True	ASXL2	False		
SNHG1	True	MLTK	False		
SNHG1	True	YTHDF3	False		
SNHG1	True	GTF2A1	False		
SNHG1	True	SPRED1	False		
SNHG1	True	STAG2	False		
SNHG1	True	PPP1R12A	False		
SNHG1	True	ERBB2IP	False		
SNHG1	True	LMLN	False		
SNHG1	True	MICAL3	False		
SNHG1	True	PHIP	False		
SNHG1	True	INTS6	False		
SNHG1	True	TTC30A	False		
SNHG1	True	PCDHGC3	False		
SNHG1	True	PANK3	False		
SNHG1	True	FZD6	False		
SNHG1	True	SNX30	False		
SNHG1	True	VLDLR	False		
SNHG1	True	ASH1L	False		
SNHG1	True	CYBRD1	False		
SNHG1	True	RAI14	True		
SNHG1	True	CHD6	False		
SNHG1	True	RFX7	True		
SNHG1	True	TEAD1	True		
SNHG1	True	LRRC58	False		
SNHG1	True	KMT2E	False		
SNHG1	True	WDFY1	False		
SNHG1	True	SYNJ2BP	False		
SNHG1	True	NAMPT	True		
SNHG1	True	TRPM7	True		
SNHG1	True	CLASP2	False		
SNHG1	True	SLC35F5	False		
SNHG1	True	FBXL13	False		
SNHG1	True	TMEM47	False		
SNHG1	True	ZBTB21	False		
SNHG1	True	SEL1L	False		
SNHG1	True	ARID4A	False		
SNHG1	True	ARHGEF12	False		
SNHG1	True	EDEM3	False		
SNHG1	True	APOL6	False		
SNHG1	True	AHNAK	False		
SNHG1	True	DDX6	False		
SNHG1	True	RAB11FIP2	False		
SNHG1	True	STRIP2	False		
SNHG1	True	WDFY3	False		
SNHG1	True	NAV2	False		
SNHG1	True	AFF3	False		
SNHG1	True	ATP2B1	False		
SNHG1	True	DNAJB14	False		
SNHG1	True	SMAD5	True		
SNHG1	True	EFR3A	False		
SNHG1	True	PREPL	False		
SNHG1	True	CCR1	False		
SNHG1	True	CLMP	False		
SNHG1	True	ATXN1	False		
SNHG1	True	LPP	False		
SNHG1	True	FAM63B	False		
SNHG1	True	ITSN2	False		
SNHG1	True	DBT	False		
SNHG1	True	RB1CC1	False		
SNHG1	True	ATRX	False		
SNHG1	True	CLDN12	False		
SNHG1	True	ACTR2	False		
SNHG1	True	JMJD1C	False		
SNHG1	True	LRRC40	False		
SNHG1	True	ARRDC3	False		
SNHG1	True	ZBTB11	False		
SNHG1	True	PRKCA	False		
SNHG1	True	AGL	False		
SNHG1	True	ARHGAP12	False		
SNHG1	True	PPP1R3B	False		
SNHG1	True	DMXL2	False		
SNHG1	True	COL4A3BP	False		
SNHG1	True	WASH5P	False		
SNHG1	True	ATF7IP	False		
SNHG1	True	RICTOR	True	ceRNA or sponge	test
SNHG1	True	HEATR5B	False		
SNHG1	True	HIPK2	True		
SNHG1	True	ANKRD50	False		
SNHG1	True	MIB1	False		
SNHG1	True	PPFIBP1	False		
SNHG1	True	RBM12B	False		
SNHG1	True	MYO9A	False		
SNHG1	True	AHNAK2	False		
SNHG1	True	REST	True		
SNHG1	True	MAML2	False		
SNHG1	True	MBNL2	False		
SNHG1	True	DSG2	False		
SNHG1	True	KCTD12	False		
SNHG1	True	CHD9	False		
SNHG1	True	EGR1	True		
SNHG1	True	SLC25A36	False		
SNHG1	True	GCC2	False		
SNHG1	True	ROBO1	True		
SNHG1	True	SLC9A7	False		
SNHG1	True	FNDC3B	False		
SNHG1	True	CPEB2	True		
SNHG1	True	IMPA1	False		
SNHG1	True	ATP11B	False		
SNHG1	True	RASSF8	False		
SNHG1	True	SEMA3A	False		
SNHG1	True	ZNF654	False		
SNHG1	True	KIDINS220	False		
SNHG1	True	MOSPD2	False		
SNHG1	True	CACNA2D1	False		
SNHG1	True	ITGB3	True		
SNHG1	True	XRN1	False		
SNHG1	True	BMPR2	True		
SNHG1	True	BTAF1	False		
SNHG1	True	ZBTB41	False		
SNHG1	True	ATP11C	False		
SNHG1	True	UNC5B	False		
SNHG1	True	AFF4	False		
SNHG1	True	CEP120	False		
SNHG1	True	RAB8B	False		
SNHG1	True	CD109	False		
SNHG1	True	SYNE1	False		
SNHG1	True	NOTCH2	True		
SNHG1	True	PAG1	False		
SNHG1	True	LYRM7	False		
SNHG1	True	ZNF292	False		
SNHG1	True	ICAM5	False		
SNHG1	True	PTPRG	False		
SNHG1	True	LIFR	False		
SNHG1	True	ADD3	False		
SNHG1	True	C5orf24	False		
SNHG1	True	IRS1	True		
SNHG1	True	FNIP1	False		
SNHG1	True	PGGT1B	False		
SNHG1	True	C3orf58	False		
SNHG1	True	ZYG11B	False		
SNHG1	True	KMT2C	True		
SNHG1	True	KIAA1430	False		
SNHG1	True	RP11-220I1.1	False		
SNHG1	True	FAT1	False		
SNHG1	True	FBN2	False		
SNHG1	True	UBA6	False		
SNHG1	True	ZC3H6	False		
SNHG1	True	DMXL1	False		
SNHG1	True	ROS1	False		
SNHG1	True	IPMK	False		
SNHG1	True	HOOK3	False		
SNHG1	True	TAB3	False		
SNHG1	True	CHML	False		
SNHG1	True	CPEB4	True		
SNHG1	True	LCOR	False		
SNHG1	True	MED13L	False		
SNHG1	True	CLIP4	False		
SNHG1	True	RNF111	False		
SNHG1	True	OXR1	False		
SNHG1	True	TP53INP1	True		
SNHG1	True	RAB5B	False		
SNHG1	True	FNDC3A	False		
SNHG1	True	ABCC9	False		
SNHG1	True	DNAJC6	False		
SNHG1	True	MAP9	False		
SNHG1	True	ZEB2	True		
SNHG1	True	GNB4	False		
SNHG1	True	ARFGEF2	False		
SNHG1	True	TRIM23	False		
SNHG1	True	HIPK3	False		
SNHG1	True	SGMS2	True		
SNHG1	True	NBEAL1	False		
SNHG1	True	ZNF621	False		
SNHG1	True	LTN1	False		
SNHG1	True	UHMK1	False		
SNHG1	True	SECISBP2L	False		
SNHG1	True	JMY	False		
SNHG1	True	IL6ST	False		
SNHG1	True	ARHGAP5	False		
SNHG1	True	BBS10	False		
SNHG1	True	CHM	False		
SNHG1	True	ZMAT3	False		
SNHG1	True	EDA2R	False		
SNHG1	True	FBN1	False		
SNHG1	True	KIAA1109	False		
SNHG1	True	P2RX7	False		
SNHG1	True	ANKIB1	False		
SNHG1	True	MYO5A	False		
SNHG1	True	IL1RAP	False		
SNHG1	True	PCMTD1	False		
SNHG1	True	BDP1	False		
SNHG1	True	KLF7	True		
SNHG1	True	DENND4C	False		
SNHG1	True	ANKRD12	False		
SNHG1	True	STXBP5-AS1	True		
SNHG1	True	DUSP6	True		
SNHG1	True	FAM214A	False		
SNHG1	True	PTAR1	False		
SNHG1	True	PIK3C2A	False		
SNHG1	True	MED23	False		
SNHG1	True	UTRN	False		
SNHG1	True	ATP2B4	False		
SNHG1	True	FAT4	False		
SNHG1	True	UFL1	False		
SNHG1	True	AHR	False		
SNHG1	True	BRWD3	False		
SNHG1	True	NCOA2	False		
SNHG1	True	PAPPA	True		
SNHG1	True	PTPRD	False		
SNHG1	True	SMG1	True		
SNHG1	True	TXNIP	True		
SNHG1	True	CCNG2	True		
SNHG1	True	ACAP2	False		
SNHG1	True	BACH1	True		
SNHG1	True	KIAA1033	False		
SNHG1	True	RP1-39G22.7	False		
SNHG1	True	KAT6B	False		
SNHG1	True	SLC4A7	False		
SNHG1	True	CYP1B1	False		
SNHG1	True	SBF2	False		
SNHG1	True	PSD3	False		
SNHG1	True	NHLRC2	False		
SNHG1	True	MCC	False		
SNHG1	True	DCLK1	True	ceRNA or sponge	train
SNHG1	True	LYSMD3	False		
SNHG1	True	CTD-2196E14.9	False		
SNHG1	True	ROCK1	True	ceRNA or sponge	train
SNHG1	True	OTOGL	False		
SNHG1	True	PIKFYVE	False		
SNHG1	True	ZBTB38	False		
SNHG1	True	TBC1D8B	False		
SNHG1	True	TRIM22	False		
SNHG1	True	ZDBF2	False		
SNHG1	True	RAB27B	False		
SNHG1	True	FNIP2	False		
SNHG1	True	ZNF484	False		
SNHG1	True	PYROXD1	False		
SNHG1	True	SPIN4	False		
SNHG1	True	CTH	False		
SNHG1	True	LUCAT1	True		
SNHG1	True	RRM2B	False		
SNHG1	True	HDAC9	True		
SNHG1	True	LNPEP	False		
SNHG1	True	ITGA2	False		
SNHG1	True	SLC2A13	False		
SNHG1	True	VPS13C	False		
SNHG1	True	OSBPL8	False		
SNHG1	True	ARRDC4	False		
SNHG1	True	DUSP19	False		
SNHG1	True	MTX3	False		
SNHG1	True	SMCR8	False		
SNHG1	True	PTPN13	False		
SNHG1	True	MKL2	False		
SNHG1	True	ITPR1	True		
SNHG1	True	ALDH1L2	False		
SNHG1	True	TRIM44	True		
SNHG1	True	SLC12A6	False		
SNHG1	True	SLC7A11	True		
SNHG1	True	ZBED6	False		
SNHG1	True	NFAT5	True		
SNHG1	True	ZDHHC20	False		
SNHG1	True	KIAA0754	False		
SNHG1	True	CRYBG3	True		
SNHG12	True	MT-TT	False		
SNHG12	True	NPTX1	False		
SNHG12	True	DPF1	False		
SNHG12	True	SAMD11	False		
SNHG12	True	CSF3	False		
SNHG12	True	HPD	False		
SNHG12	True	EPHA2	True		
SNHG12	True	BDKRB1	False		
SNHG12	True	PKMYT1	False		
SNHG12	True	ASS1	False		
SNHG12	True	SAC3D1	False		
SNHG12	True	SCAND1	False		
SNHG12	True	KRT7	True		
SNHG12	True	ATAD3B	False		
SNHG12	True	SLC25A10	False		
SNHG12	True	ATP5D	False		
SNHG12	True	AKR1B1	True		
SNHG12	True	CTD-2319I12.1	False		
SNHG12	True	COMTD1	False		
SNHG12	True	MRPL12	False		
SNHG12	True	CPNE7	False		
SNHG12	True	RPS19BP1	False		
SNHG12	True	NOC4L	False		
SNHG12	True	UBE2S	False		
SNHG12	True	LYPD1	False		
SNHG12	True	CDT1	True		
SNHG12	True	DLX2	False		
SNHG12	True	SDHAF1	False		
SNHG12	True	AKR1C1	False		
SNHG12	True	RP5-857K21.7	False		
SNHG12	True	STRA13	False		
SNHG12	True	LRRC45	False		
SNHG12	True	ID1	True		
SNHG12	True	PIM3	False		
SNHG12	True	TSC22D4	False		
SNHG12	True	KIFC3	False		
SNHG12	True	CBR3	False		
SNHG12	True	NRGN	False		
SNHG12	True	RASSF7	False		
SNHG12	True	SSBP4	False		
SNHG12	True	RPL7	False		
SNHG12	True	RPS10	False		
SNHG12	True	DNAAF3	False		
SNHG12	True	MZT2B	False		
SNHG12	True	FAM195A	False		
SNHG12	True	AURKAIP1	False		
SNHG12	True	IER5L	False		
SNHG12	True	PTGES	False		
SNHG12	True	CTC-503J8.6	False		
SNHG12	True	MRGPRF	False		
SNHG12	True	H2AFX	False		
SNHG12	True	ETHE1	False		
SNHG12	True	NINJ1	False		
SNHG12	True	RP11-303E16.2	False		
SNHG12	True	DHRS3	False		
SNHG12	True	C14orf80	False		
SNHG12	True	CHST12	False		
SNHG12	True	NDUFS7	False		
SNHG12	True	MACROD1	False		
SNHG12	True	MRPL34	False		
SNHG12	True	TRABD	False		
SNHG12	True	NDUFS8	False		
SNHG12	True	RP11-211G23.2	False		
SNHG12	True	GPR56	False		
SNHG12	True	TONSL	False		
SNHG12	True	CCDC85B	False		
SNHG12	True	CHTF18	False		
SNHG12	True	TNFRSF1B	True		
SNHG12	True	FAM20C	False		
SNHG12	True	RPS7	False		
SNHG12	True	LSM7	False		
SNHG12	True	PUS1	False		
SNHG12	True	ABHD11	False		
SNHG12	True	TRIM47	False		
SNHG12	True	ATAD3A	False		
SNHG12	True	FJX1	False		
SNHG12	True	GNB1L	False		
SNHG12	True	E2F1	True	ceRNA or sponge	train
SNHG12	True	NDUFA11	False		
SNHG12	True	VASN	False		
SNHG12	True	CDC34	True		
SNHG12	True	ECSIT	False		
SNHG12	True	MND1	False		
SNHG12	True	DOHH	False		
SNHG12	True	MRPL4	False		
SNHG12	True	SLC19A1	False		
SNHG12	True	SPSB2	False		
SNHG12	True	HAUS8	False		
SNHG12	True	SLCO4A1	True		
SNHG12	True	MRPS34	False		
SNHG12	True	S100A4	True		
SNHG12	True	SIVA1	True		
SNHG12	True	MXD3	False		
SNHG12	True	ASPSCR1	False		
SNHG12	True	EVA1C	False		
SNHG12	True	CHCHD10	False		
SNHG12	True	RPS29	False		
SNHG12	True	POP7	False		
SNHG12	True	RNF126	False		
SNHG12	True	C1orf159	False		
SNHG12	True	CLTB	False		
SNHG12	True	DUS3L	False		
SNHG12	True	C11orf31	False		
SNHG12	True	RFC4	False		
SNHG12	True	RECQL4	False		
SNHG12	True	AZI1	False		
SNHG12	True	GTPBP6	False		
SNHG12	True	MZT2A	False		
SNHG12	True	IRF2BP1	False		
SNHG12	True	PQBP1	False		
SNHG12	True	EXOSC4	False		
SNHG12	True	ECI1	False		
SNHG12	True	JUND	False		
SNHG12	True	NDUFAB1	False		
SNHG12	True	DUS1L	False		
SNHG12	True	ZMYND19	False		
SNHG12	True	ATOH8	False		
SNHG12	True	PNP	False		
SNHG12	True	BCL3	False		
SNHG12	True	CHAF1B	False		
SNHG12	True	RPL13	False		
SNHG12	True	TROAP	False		
SNHG12	True	SNHG8	True		
SNHG12	True	IL11	True		
SNHG12	True	TOMM40	False		
SNHG12	True	MAP2K2	False		
SNHG12	True	TSSC4	False		
SNHG12	True	MRPL41	False		
SNHG12	True	ATP6V0E2	False		
SNHG12	True	CEND1	False		
SNHG12	True	DTYMK	False		
SNHG12	True	PUSL1	False		
SNHG12	True	SLC39A3	False		
SNHG12	True	IFITM10	False		
SNHG12	True	ORAI1	False		
SNHG12	True	HOMER3	False		
SNHG12	True	PIDD	False		
SNHG12	True	HSD17B2	False		
SNHG12	True	PPIAP31	False		
SNHG12	True	BRAT1	False		
SNHG12	True	SQRDL	False		
SNHG12	True	MBD3	False		
SNHG12	True	PAFAH1B3	False		
SNHG12	True	TIMM13	False		
SNHG12	True	TPRA1	False		
SNHG12	True	CTU2	False		
SNHG12	True	EMC6	False		
SNHG12	True	RPL22L1	False		
SNHG12	True	SNHG7	True		
SNHG12	True	MAP2K3	False		
SNHG12	True	AURKB	True		
SNHG12	True	CALB2	False		
SNHG12	True	GINS2	True		
SNHG12	True	RPS6KA1	False		
SNHG12	True	SELO	False		
SNHG12	True	RPS3A	False		
SNHG12	True	NDUFB7	False		
SNHG12	True	TMUB1	False		
SNHG12	True	UBE2J2	False		
SNHG12	True	C20orf27	False		
SNHG12	True	RANGAP1	False		
SNHG12	True	SRM	False		
SNHG12	True	OSGIN1	False		
SNHG12	True	RFNG	False		
SNHG12	True	MRPL23	False		
SNHG12	True	GPX4	True		
SNHG12	True	NDUFS6	False		
SNHG12	True	TSPO	False		
SNHG12	True	NDUFB9	False		
SNHG12	True	RPA2	False		
SNHG12	True	SPHK1	True		
SNHG12	True	LRFN4	False		
SNHG12	True	PLEKHJ1	False		
SNHG12	True	ADRM1	False		
SNHG12	True	NCAPH2	False		
SNHG12	True	RASSF1	True		
SNHG12	True	RPLP2	False		
SNHG12	True	RPLP1	False		
SNHG12	True	RANGRF	False		
SNHG12	True	GPX1	False		
SNHG12	True	AGFG2	False		
SNHG12	True	THAP7	False		
SNHG12	True	SCO2	False		
SNHG12	True	DANCR	True		
SNHG12	True	CDC45	False		
SNHG12	True	NOP56	False		
SNHG12	True	CHAF1A	False		
SNHG12	True	ILKAP	False		
SNHG12	True	LSM4	False		
SNHG12	True	POLR2J	False		
SNHG12	True	CD70	False		
SNHG12	True	CDC42EP1	False		
SNHG12	True	MRPS6	False		
