h	h_name	h_in_db	t	t_name	t_in_db	relation	split
ENST00000484836		False	ENSG00000170315	UBB	False		
ENST00000558575		False	ENSG00000170345	FOS	True		
ENST00000558575		False	ENSG00000170348	TMED10	False		
ENSG00000270175		False	ENSG00000170374	SP7	True		
ENSG00000177340	FLJ13224	False	ENSG00000170456	DENND5B	False		
ENSG00000258056	CD63-AS1	False	ENSG00000170473	PYM1	False		
ENSG00000267395	DM1-AS	False	ENSG00000170604	IRF2BP1	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000170631	ZNF16	False		
ENSG00000273253	TRABD-AS1	False	ENSG00000170638	TRABD	False		
ENSG00000272114		False	ENSG00000170734	POLH	False		
ENST00000515205		False	ENSG00000170846		False		
ENSG00000261693		False	ENSG00000171045	TSNARE1	False		
ENSG00000232850	PTGES2-AS1	False	ENSG00000171159	BBLN	False		
ENST00000492465		False	ENSG00000171206	TRIM8	True		
ENSG00000269038	SF1-DT	False	ENSG00000171219	CDC42BPG	False		
ENSG00000285583		False	ENSG00000171223	JUNB	True		
ENSG00000260369		False	ENSG00000171246	NPTX1	False		
ENSG00000279259		False	ENSG00000171298	GAA	False		
TCONS_00025630		False	ENSG00000171475	WIPF2	False		
TCONS_00025631		False	ENSG00000171475	WIPF2	False		
TCONS_00026069		False	ENSG00000171475	WIPF2	False		
ENSG00000262420	TXNDC11-AS1	False	ENSG00000171490	RSL1D1	False		
ENSG00000213062		False	ENSG00000171806	METTL18	False		
ENSG00000234171	RNASEH1-DT	False	ENSG00000171863	RPS7	False		
ENSG00000272767	JMJD1C-AS1	False	ENSG00000171988	JMJD1C	False		
ENST00000371639		False	ENSG00000172216	CEBPB	True		
ENSG00000271788		False	ENSG00000172262	ZNF131	False		
ENSG00000215068	ANXA2R-AS1	False	ENSG00000172262	ZNF131	False		
ENST00000314957		False	ENSG00000172262	ZNF131	False		
ENSG00000278546		False	ENSG00000172301	COPRS	False		
ENSG00000277142	LINC00235	False	ENSG00000172366	MCRIP2	False		
ENSG00000260394	STUB1-DT	False	ENSG00000172366	MCRIP2	False		
ENST00000568395		False	ENSG00000172382	PRSS27	False		
ENSG00000276791		False	ENSG00000172382	PRSS27	False		
TCONS_00012231		False	ENSG00000172461	FUT9	False		
ENSG00000231154	MORF4L2-AS1	False	ENSG00000172465	TCEAL1	False		
ENSG00000260233	ZNRD2-DT	False	ENSG00000172500	FIBP	False		
ENSG00000279088		False	ENSG00000172586	CHCHD1	False		
ENSG00000274251		False	ENSG00000172613	RAD9A	False		
ENSG00000274251		False	ENSG00000172663	TMEM134	False		
ENSG00000273437		False	ENSG00000172780	RAB43	False		
ENSG00000260233	ZNRD2-DT	False	ENSG00000172818	OVOL1	False		
ENSG00000274251		False	ENSG00000172830	SSH3	False		
TCONS_00019670		False	ENSG00000172922	RNASEH2C	False		
TCONS_00019671		False	ENSG00000172922	RNASEH2C	False		
ENSG00000274251		False	ENSG00000172932	ANKRD13D	False		
ENSG00000229589	ACVR2B-AS1	False	ENSG00000172936	MYD88	True		
ENSG00000229589	ACVR2B-AS1	False	ENSG00000172939	OXSR1	False		
TCONS_00019670		False	ENSG00000172977	KAT5	False		
TCONS_00019671		False	ENSG00000172977	KAT5	False		
ENSG00000275484		False	ENSG00000173020	GRK2	True		
ENSG00000260233	ZNRD2-DT	False	ENSG00000173039	RELA	True		
ENST00000538355		False	ENSG00000173113	TRMT112	False		
ENSG00000255182		False	ENSG00000173137	ADCK5	False		
ENSG00000275484		False	ENSG00000173156	RHOD	False		
TCONS_00004271		False	ENSG00000173163	COMMD1	False		
ENSG00000225855	RUSC1-AS1	True	ENSG00000173171	MTX1	False		
ENSG00000278376		False	ENSG00000173327	MAP3K11	True		
ENSG00000245532	NEAT1	True	ENSG00000173327	MAP3K11	True		
ENSG00000251562	MALAT1	True	ENSG00000173327	MAP3K11	True		
ENSG00000270117		False	ENSG00000173327	MAP3K11	True		
ENST00000464958		False	ENSG00000173366		False		
ENSG00000245532	NEAT1	True	ENSG00000173442	EHBP1L1	False		
ENSG00000251562	MALAT1	True	ENSG00000173442	EHBP1L1	False		
ENSG00000270117		False	ENSG00000173442	EHBP1L1	False		
TCONS_00020073		False	ENSG00000173457	PPP1R14B	False		
ENSG00000259001		False	ENSG00000173464	RNASE11	False		
TCONS_00020073		False	ENSG00000173486	FKBP2	False		
ENSG00000260274		False	ENSG00000173548	SNX33	False		
ENSG00000272888	CHASERR	False	ENSG00000173575	CHD2	False		
TCONS_00016868		False	ENSG00000173611	SCAI	True		
ENST00000592431		False	ENSG00000173809	TDRD12	False		
ENSG00000275479		False	ENSG00000173821	RNF213	False		
ENSG00000281912	LINC01144	False	ENSG00000173846	PLK3	True		
ENSG00000273485		False	ENSG00000173915	ATP5MK	False		
ENSG00000274751		False	ENSG00000174109	UQCC4	False		
ENSG00000260425		False	ENSG00000174109	UQCC4	False		
ENSG00000246763	RGMB-AS1	True	ENSG00000174136	RGMB	True	expression association	train
ENSG00000277597		False	ENSG00000174231	PRPF8	False		
ENSG00000254614	CAPN1-AS1	False	ENSG00000174276	ZNHIT2	False		
ENSG00000264772		False	ENSG00000174282	ZBTB4	True		
CUFF.13275		False	ENSG00000174307	PHLDA3	False		
ENSG00000258938		False	ENSG00000174373	RALGAPA1	False		
ENSG00000261351		False	ENSG00000174446	SNAPC5	False		
ENSG00000204685	STARD7-AS1	False	ENSG00000174501	ANKRD36C	False		
ENSG00000269038	SF1-DT	False	ENSG00000174516	PELI3	False		
ENSG00000269038	SF1-DT	False	ENSG00000174547	MRPL11	False		
ENSG00000261758	STAG1-DT	False	ENSG00000174579	MSL2	True		
ENSG00000260526	AP1AR-DT	False	ENSG00000174749	FAM241A	False		
TCONS_00019162		False	ENSG00000174775	HRAS	True		
ENSG00000269921		False	ENSG00000174780	SRP72	False		
ENST00000611275		False	ENSG00000174827	PDZK1	False		
ENSG00000259952		False	ENSG00000174938	SEZ6L2	False		
ENSG00000280607		False	ENSG00000174938	SEZ6L2	False		
ENSG00000275857		False	ENSG00000174938	SEZ6L2	False		
ENSG00000280607		False	ENSG00000174939	ASPHD1	False		
ENSG00000275857		False	ENSG00000174939	ASPHD1	False		
ENSG00000259952		False	ENSG00000174939	ASPHD1	False		
ENSG00000249456		False	ENSG00000175029	CTBP2	True		
ENSG00000268129		False	ENSG00000175054	ATR	False		
ENSG00000245910	SNHG6	True	ENSG00000175073	VCPIP1	False		
ENSG00000272509		False	ENSG00000175305	CCNE2	True		
ENSG00000255038		False	ENSG00000175315	CST6	False		
ENSG00000255038		False	ENSG00000175334	BANF1	False		
ENSG00000255038		False	ENSG00000175376	EIF1AD	False		
ENSG00000250240		False	ENSG00000175449	RFESD	False		
TCONS_00019700		False	ENSG00000175591	P2RY2	False		
ENSG00000272455	MRPL20-DT	False	ENSG00000175756	AURKAIP1	False		
ENST00000448629		False	ENSG00000175756	AURKAIP1	False		
ENST00000576232		False	ENSG00000175756	AURKAIP1	False		
ENST00000570344		False	ENSG00000175756	AURKAIP1	False		
ENSG00000280351		False	ENSG00000175866	BAIAP2	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000175938	ORAI3	False		
ENSG00000260899		False	ENSG00000175938	ORAI3	False		
ENSG00000261487		False	ENSG00000175938	ORAI3	False		
ENSG00000277423		False	ENSG00000175970	UNC119B	False		
ENST00000546238		False	ENSG00000176018	LYSMD3	False		
CUFF.199304		False	ENSG00000176058	TPRN	False		
ENSG00000283155		False	ENSG00000176087	SLC35A4	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000176101	SSNA1	False		
CUFF.199304		False	ENSG00000176101	SSNA1	False		
ENSG00000272662	TIMMDC1-DT	False	ENSG00000176142	TMEM39A	False		
ENSG00000279982		False	ENSG00000176171	BNIP3	True		
ENSG00000268996	MAN1B1-DT	False	ENSG00000176248	ANAPC2	False		
CUFF.199304		False	ENSG00000176248	ANAPC2	False		
ENSG00000258199		False	ENSG00000176422	SPRYD4	False		
ENSG00000235919	ASH1L-AS1	False	ENSG00000176444	CLK2	False		
ENSG00000258982		False	ENSG00000176473	WDR25	False		
ENSG00000259052		False	ENSG00000176473	WDR25	False		
ENST00000568183		False	ENSG00000176476	SGF29	False		
ENSG00000279196		False	ENSG00000176723	ZNF843	False		
ENST00000569291		False	ENSG00000176723	ZNF843	False		
ENSG00000283689		False	ENSG00000176842	IRX5	True		
CUFF.70414		False	ENSG00000176842	IRX5	True		
ENST00000499418		False	ENSG00000176853	FAM91A1	False		
TCONS_00026391		False	ENSG00000176890	TYMS	True		
ENSG00000256632		False	ENSG00000176894	PXMP2	False		
ENSG00000258660		False	ENSG00000176903	PNMA1	False		
ENSG00000256632		False	ENSG00000176915	ANKLE2	False		
ENSG00000180539	LINC02908	False	ENSG00000176919	C8G	False		
ENSG00000234235	BOK-AS1	True	ENSG00000176946	THAP4	False		
ENST00000433036		False	ENSG00000176946	THAP4	False		
ENST00000568183		False	ENSG00000176953	NFATC2IP	False		
TCONS_00019162		False	ENSG00000177030	DEAF1	False		
ENSG00000272842		False	ENSG00000177076	ACER2	False		
ENSG00000273226		False	ENSG00000177076	ACER2	False		
ENSG00000256632		False	ENSG00000177084	POLE	False		
ENSG00000273015	LINC00938	False	ENSG00000177119	ANO6	False		
ENST00000542763		False	ENSG00000177169	ULK1	True		
ENST00000542763		False	ENSG00000177192	PUS1	False		
ENSG00000261359	PYCARD-AS1	False	ENSG00000177238	TRIM72	False		
ENSG00000180539	LINC02908	False	ENSG00000177239	MAN1B1	False		
ENSG00000272688		False	ENSG00000177337	DLGAP1-AS1	True		
ENST00000560208		False	ENSG00000177508	IRX3	False		
ENSG00000225855	RUSC1-AS1	True	ENSG00000177628	GBA1	False		
ENSG00000185837	HDHD5-AS1	False	ENSG00000177663	IL17RA	False		
ENSG00000271788		False	ENSG00000177721	ANXA2R	False		
ENST00000314957		False	ENSG00000177721	ANXA2R	False		
ENSG00000246323	FAM13B-AS1	False	ENSG00000177733	HNRNPA0	False		
ENSG00000260190		False	ENSG00000177943	MAMDC4	False		
ENSG00000260274		False	ENSG00000177971	IMP3	True		
ENST00000380711		False	ENSG00000177989	ODF3B	False		
ENSG00000269318		False	ENSG00000178078	STAP2	False		
ENSG00000280247		False	ENSG00000178078	STAP2	False		
ENSG00000245910	SNHG6	True	ENSG00000178125	PPP1R42	False		
ENSG00000261766		False	ENSG00000178188	SH2B1	False		
ENSG00000255224		False	ENSG00000178209	PLEC	False		
ENST00000514984		False	ENSG00000178222	RNF212	False		
ENSG00000235236		False	ENSG00000178467	P4HTM	False		
ENSG00000278058		False	ENSG00000178573	MAF	False		
ENSG00000255224		False	ENSG00000178685	PARP10	False		
ENSG00000260919		False	ENSG00000178718	RPP25	True		
ENSG00000255224		False	ENSG00000178719	GRINA	False		
ENST00000315707		False	ENSG00000178921	PFAS	False		
ENST00000315707		False	ENSG00000178971	CTC1	False		
ENSG00000279859		False	ENSG00000179010	MRFAP1	False		
ENST00000515205		False	ENSG00000179010	MRFAP1	False		
ENST00000517961		False	ENSG00000179041	RRS1	False		
ENSG00000268707		False	ENSG00000179058	C9orf50	False		
ENSG00000272455	MRPL20-DT	False	ENSG00000179403	VWA1	False		
ENST00000448629		False	ENSG00000179403	VWA1	False		
ENST00000576232		False	ENSG00000179403	VWA1	False		
ENST00000570344		False	ENSG00000179403	VWA1	False		
ENSG00000265474		False	ENSG00000179761	PIPOX	False		
ENSG00000228323	MYADM-AS1	False	ENSG00000179820	MYADM	False		
ENSG00000254144		False	ENSG00000179886	TIGD5	False		
ENST00000524808		False	ENSG00000179886	TIGD5	False		
ENST00000533004		False	ENSG00000179886	TIGD5	False		
ENSG00000235560	ZNF747-DT	False	ENSG00000179918	SEPHS2	False		
ENSG00000255224		False	ENSG00000179950	PUF60	False		
CUFF.189192		False	ENSG00000179950	PUF60	False		
ENST00000533004		False	ENSG00000179950	PUF60	False		
ENSG00000235560	ZNF747-DT	False	ENSG00000179958	DCTPP1	False		
ENSG00000261840		False	ENSG00000180035	ZNF48	False		
ENST00000484285		False	ENSG00000180071	ANKRD18A	False		
ENST00000377680		False	ENSG00000180071	ANKRD18A	False		
ENSG00000276570		False	ENSG00000180089	TMEM86B	False		
ENST00000427804		False	ENSG00000180098	TRNAU1AP	False		
ENST00000342584		False	ENSG00000180104	EXOC3	False		
ENST00000510604		False	ENSG00000180104	EXOC3	False		
ENST00000502511		False	ENSG00000180104	EXOC3	False		
TCONS_00019559		False	ENSG00000180176	TH	False		
ENST00000483436		False	ENSG00000180198	RCC1	False		
ENSG00000270103		False	ENSG00000180198	RCC1	False		
ENSG00000279879		False	ENSG00000180336	MEIOC	False		
ENST00000417845		False	ENSG00000180592	SKIDA1	False		
ENSG00000234327	ZNF232-AS1	False	ENSG00000180626	ZNF594	False		
ENSG00000280233		False	ENSG00000180891	CUEDC1	False		
ENST00000533004		False	ENSG00000180900	SCRIB	False		
ENST00000433036		False	ENSG00000180902	D2HGDH	False		
ENSG00000254144		False	ENSG00000180921	FAM83H	False		
ENST00000524808		False	ENSG00000180921	FAM83H	False		
ENSG00000262136	NQO1-DT	False	ENSG00000181019	NQO1	True		
ENSG00000275719		False	ENSG00000181027	FKRP	False		
ENST00000448136		False	ENSG00000181038	METTL23	False		
ENSG00000275479		False	ENSG00000181045	SLC26A11	False		
ENST00000533004		False	ENSG00000181135	ZNF707	False		
ENST00000524808		False	ENSG00000181135	ZNF707	False		
ENSG00000264772		False	ENSG00000181222	POLR2A	False		
ENSG00000264772		False	ENSG00000181284	TMEM102	False		
ENST00000578344		False	ENSG00000181396	OGFOD3	False		
ENSG00000275479		False	ENSG00000181523	SGSH	False		
ENSG00000279069		False	ENSG00000181610	MRPS23	False		
ENSG00000280233		False	ENSG00000181610	MRPS23	False		
ENSG00000273437		False	ENSG00000181789	COPG1	False		
ENSG00000261693		False	ENSG00000181790	ADGRB1	False		
ENSG00000264772		False	ENSG00000181885	CLDN7	True		
ENSG00000270022		False	ENSG00000182057	OGFRP1	True		
ENSG00000255568	BRWD1-AS2	False	ENSG00000182093	GET1	False		
ENSG00000247287	PRKCH-AS1	False	ENSG00000182107	TMEM30B	False		
ENSG00000260612		False	ENSG00000182149	IST1	False		
ENSG00000271659		False	ENSG00000182150	ERCC6L2	False		
ENSG00000283411		False	ENSG00000182154	MRPL41	False		
ENSG00000265342		False	ENSG00000182173	TSEN54	False		
ENST00000608290		False	ENSG00000182257	PRR34	False		
ENST00000413518		False	ENSG00000182318	ZSCAN22	False		
ENSG00000258940	MIA2-AS1	False	ENSG00000182400	TRAPPC6B	False		
CUFF.53305		False	ENSG00000182400	TRAPPC6B	False		
ENST00000538355		False	ENSG00000182450	KCNK4	False		
ENSG00000213888	LINC01521	False	ENSG00000182541	LIMK2	True		
ENSG00000224738		False	ENSG00000182628	SKA2	True		
ENSG00000224903	RNF32-AS1	False	ENSG00000182648	RNF32-DT	True		
ENST00000563192		False	ENSG00000182685	BRICD5	False		
ENSG00000261578		False	ENSG00000182704	TSKU	False		
ENSG00000254389	RHPN1-AS1	True	ENSG00000182759	MAFA	False		
ENSG00000272172		False	ENSG00000182759	MAFA	False		
ENSG00000254144		False	ENSG00000182759	MAFA	False		
ENSG00000261469		False	ENSG00000182810	DDX28	False		
ENSG00000260633		False	ENSG00000182923	CEP63	False		
ENSG00000261324		False	ENSG00000182993	C12orf60	False		
ENSG00000280046		False	ENSG00000183011	NAA38	False		
ENSG00000204282		False	ENSG00000183077	AFMID	False		
ENSG00000273027		False	ENSG00000183255	PTTG1IP	False		
ENST00000397841		False	ENSG00000183255	PTTG1IP	False		
ENST00000417820		False	ENSG00000183255	PTTG1IP	False		
ENST00000533004		False	ENSG00000183309	ZNF623	False		
ENST00000542763		False	ENSG00000183495	EP400	False		
ENSG00000271427		False	ENSG00000183508	TENT5C	False		
ENSG00000270022		False	ENSG00000183569	SERHL2	False		
ENST00000499418		False	ENSG00000183665	TRMT12	False		
ENSG00000278876		False	ENSG00000183684	ALYREF	False		
ENST00000563192		False	ENSG00000183751	TBL3	False		
ENST00000540687		False	ENSG00000183963	SMTN	False		
ENST00000566220		False	ENSG00000183963	SMTN	False		
ENST00000519077		False	ENSG00000183963	SMTN	False		
ENST00000569149		False	ENSG00000183963	SMTN	False		
ENST00000563812		False	ENSG00000183963	SMTN	False		
ENST00000602971		False	ENSG00000183963	SMTN	False		
ENST00000569384		False	ENSG00000183963	SMTN	False		
ENSG00000261532		False	ENSG00000183971	NPW	False		
ENSG00000268403		False	ENSG00000184014	DENND5A	False		
ENSG00000258384	RCCD1-AS1	False	ENSG00000184056	VPS33B	False		
ENSG00000275185		False	ENSG00000184060	ADAP2	False		
ENST00000563192		False	ENSG00000184207	PGP	False		
ENSG00000283078		False	ENSG00000184402	SS18L1	False		
ENSG00000277895		False	ENSG00000184575	XPOT	False		
ENSG00000185065	UFD1-AS1	False	ENSG00000184702	SEPTIN5	False		
CUFF.199304		False	ENSG00000184709	LRRC26	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000184709	LRRC26	False		
ENSG00000273027		False	ENSG00000184787	UBE2G2	False		
ENST00000397841		False	ENSG00000184787	UBE2G2	False		
ENSG00000260276		False	ENSG00000184857	TMEM186	False		
ENSG00000273437		False	ENSG00000184897	H1-10	False		
ENSG00000257622		False	ENSG00000184916	JAG2	False		
ENSG00000180539	LINC02908	False	ENSG00000184925	LCN12	False		
ENST00000426483		False	ENSG00000184979	USP18	False		
ENSG00000254144		False	ENSG00000185189	NRBP2	False		
ENSG00000255224		False	ENSG00000185189	NRBP2	False		
ENSG00000269386	RAB11B-AS1	True	ENSG00000185236	RAB11B	True	interact with mRNA	train
ENSG00000275966		False	ENSG00000185332	TMEM105	False		
ENSG00000274833		False	ENSG00000185332	TMEM105	False		
ENST00000571724		False	ENSG00000185332	TMEM105	False		
ENSG00000279692		False	ENSG00000185332	TMEM105	False		
ENSG00000275902		False	ENSG00000185359	HGS	False		
TCONS_00019162		False	ENSG00000185507	IRF7	True		
CUFF.65860		False	ENSG00000185551	NR2F2	False		
ENST00000561051		False	ENSG00000185551	NR2F2	False		
ENSG00000277597		False	ENSG00000185561	TLCD2	False		
TCONS_00022896		False	ENSG00000185567	AHNAK2	False		
STRG.19964		False	ENSG00000185567	AHNAK2	False		
ENSG00000270175		False	ENSG00000185591	SP1	True		
ENSG00000257379		False	ENSG00000185591	SP1	True		
ENSG00000260924	LINC01311	False	ENSG00000185608	MRPL40	False		
ENSG00000185065	UFD1-AS1	False	ENSG00000185608	MRPL40	False		
ENSG00000273375		False	ENSG00000185621	LMLN	False		
ENST00000582106		False	ENSG00000185624	P4HB	False		
ENST00000583492		False	ENSG00000185624	P4HB	False		
ENSG00000273973		False	ENSG00000185664	PMEL	False		
ENST00000565633		False	ENSG00000185669	SNAI3	False		
ENST00000569786		False	ENSG00000185669	SNAI3	False		
ENST00000563475		False	ENSG00000185669	SNAI3	False		
ENSG00000267811		False	ENSG00000185670	ZBTB3	False		
ENSG00000213888	LINC01521	False	ENSG00000185721	DRG1	False		
ENSG00000270673	YTHDF3-DT	False	ENSG00000185728	YTHDF3	False		
ENST00000517411		False	ENSG00000185730	ZNF696	False		
ENST00000518073		False	ENSG00000185730	ZNF696	False		
ENST00000521207		False	ENSG00000185730	ZNF696	False		
ENST00000524335		False	ENSG00000185730	ZNF696	False		
ENSG00000278876		False	ENSG00000185813	PCYT2	False		
ENST00000563192		False	ENSG00000185883	ATP6V0C	False		
ENSG00000276867		False	ENSG00000185947	ZNF267	False		
TCONS_00016073		False	ENSG00000185963	BICD2	False		
ENSG00000273375		False	ENSG00000186001	LRCH3	False		
ENSG00000278376		False	ENSG00000186166	CENATAC	False		
ENSG00000278376		False	ENSG00000186174	BCL9L	False		
ENSG00000247033		False	ENSG00000186187	ZNRF1	False		
ENST00000592431		False	ENSG00000186326	RGS9BP	False		
TCONS_00013649		False	ENSG00000186480	INSIG1	False		
ENSG00000273117	INSIG1-DT	False	ENSG00000186480	INSIG1	False		
ENSG00000278899		False	ENSG00000186625	KATNA1	False		
TCONS_00019700		False	ENSG00000186635	ARAP1	False		
ENSG00000280010		False	ENSG00000186660	ZFP91	True		
ENSG00000274712		False	ENSG00000186665	C17orf58	False		
ENST00000439898		False	ENSG00000186792	HYAL3	False		
ENSG00000273796		False	ENSG00000186866	POFUT2	False		
ENST00000440088		False	ENSG00000187257	RSBN1L	False		
ENST00000313064		False	ENSG00000187514	PTMA	True		
ENSG00000272853	SUV39H2-DT	False	ENSG00000187522	HSPA14	False		
ENSG00000278876		False	ENSG00000187531	SIRT7	False		
ENSG00000272512		False	ENSG00000187583	PLEKHN1	False		
ENSG00000242590		False	ENSG00000187608	ISG15	False		
ENSG00000272512		False	ENSG00000187634	SAMD11	False		
ENSG00000272512		False	ENSG00000187642	PERM1	False		
CUFF.199304		False	ENSG00000187713	TMEM203	False		
ENSG00000262880		False	ENSG00000187838	PLSCR3	False		
ENSG00000272884		False	ENSG00000187838	PLSCR3	False		
ENSG00000276384		False	ENSG00000187838	PLSCR3	False		
ENSG00000280311		False	ENSG00000187848	P2RX2	False		
ENSG00000255224		False	ENSG00000187954	ZFTRAF1	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000187954	ZFTRAF1	False		
ENSG00000272512		False	ENSG00000187961	KLHL17	False		
ENST00000374922		False	ENSG00000188021	UBQLN2	False		
ENST00000412643		False	ENSG00000188064	WNT7B	True		
ENSG00000272512		False	ENSG00000188157	AGRN	False		
ENSG00000242798		False	ENSG00000188186	LAMTOR4	False		
ENSG00000180539	LINC02908	False	ENSG00000188229	TUBB4B	False		
ENST00000417705		False	ENSG00000188290	HES4	False		
ENSG00000221953	LINC02897	False	ENSG00000188295	ZNF669	False		
TCONS_00016073		False	ENSG00000188312	CENPP	False		
ENST00000416438		False	ENSG00000188312	CENPP	False		
ENSG00000279320		False	ENSG00000188313	PLSCR1	False		
ENST00000501520		False	ENSG00000188322	SBK1	False		
ENSG00000279539		False	ENSG00000188368	PRR19	False		
ENSG00000268615		False	ENSG00000188483	IER5L	False		
ENST00000316786		False	ENSG00000188483	IER5L	False		
ENSG00000261334		False	ENSG00000188483	IER5L	False		
ENSG00000271751		False	ENSG00000188486	H2AX	True		
ENSG00000272186	VPS11-DT	False	ENSG00000188486	H2AX	True		
ENST00000560415		False	ENSG00000188549	CCDC9B	False		
CUFF.199304		False	ENSG00000188566	NDOR1	False		
ENSG00000273026		False	ENSG00000188643	S100A16	False		
ENSG00000282386		False	ENSG00000188643	S100A16	False		
ENSG00000259943	ZMPSTE24-DT	False	ENSG00000188800	TMCO2	False		
ENSG00000204685	STARD7-AS1	False	ENSG00000188886	ASTL	False		
ENST00000428958		False	ENSG00000188938	FAM120AOS	False		
CUFF.167600		False	ENSG00000189007	ADAT2	False		
ENSG00000282386		False	ENSG00000189171	S100A13	False		
ENSG00000273026		False	ENSG00000189171	S100A13	False		
ENSG00000270964	MAP2K5-DT	False	ENSG00000189227	C15orf61	False		
ENSG00000270022		False	ENSG00000189306	RRP7A	False		
ENSG00000260899		False	ENSG00000196118	CFAP119	False		
ENSG00000261840		False	ENSG00000196118	CFAP119	False		
ENSG00000260083	MIR762HG	False	ENSG00000196118	CFAP119	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000196118	CFAP119	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000196150	ZNF250	False		
TCONS_00005314		False	ENSG00000196290	NIF3L1	False		
ENSG00000261766		False	ENSG00000196296	ATP2A1	False		
ENSG00000255182		False	ENSG00000196378	ZNF34	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000196378	ZNF34	False		
ENST00000563192		False	ENSG00000196408	NOXO1	False		
ENST00000498005		False	ENSG00000196428	TSC22D2	False		
ENSG00000260669		False	ENSG00000196497	IPO4	False		
ENSG00000231154	MORF4L2-AS1	False	ENSG00000196507	TCEAL3	False		
ENST00000558105		False	ENSG00000196547	MAN2A2	False		
ENST00000561649		False	ENSG00000196557	CACNA1H	False		
CUFF.111613		False	ENSG00000196562	SULF2	False		
ENST00000431915		False	ENSG00000196562	SULF2	False		
CUFF.111612.1,CUFF.111612		False	ENSG00000196562	SULF2	False		
ENST00000416646		False	ENSG00000196562	SULF2	False		
ENSG00000180539	LINC02908	False	ENSG00000196642	RABL6	False		
ENST00000501855		False	ENSG00000196670	ZFP62	False		
ENSG00000280161		False	ENSG00000196670	ZFP62	False		
ENSG00000272717		False	ENSG00000196782	MAML3	False		
ENSG00000280195		False	ENSG00000196924	FLNA	False		
CUFF.52002		False	ENSG00000196943	NOP9	False		
TCONS_00013551		False	ENSG00000197037	ZSCAN25	False		
ENSG00000278876		False	ENSG00000197063	MAFG	True		
ENSG00000272444		False	ENSG00000197102	DYNC1H1	False		
ENSG00000270175		False	ENSG00000197111	PCBP2	False		
ENSG00000280213	UCKL1-AS1	False	ENSG00000197114	ZGPAT	False		
ENSG00000258982		False	ENSG00000197119	SLC25A29	False		
ENSG00000270117		False	ENSG00000197136	PCNX3	False		
ENSG00000245532	NEAT1	True	ENSG00000197136	PCNX3	False		
ENSG00000251562	MALAT1	True	ENSG00000197136	PCNX3	False		
ENSG00000278376		False	ENSG00000197136	PCNX3	False		
ENSG00000272009		False	ENSG00000197153	H3C12	False		
ENSG00000239791		False	ENSG00000197162	ZNF785	False		
ENSG00000278922		False	ENSG00000197162	ZNF785	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000197191	CYSRT1	False		
CUFF.199304		False	ENSG00000197191	CYSRT1	False		
ENSG00000260625	RUSF1-DT	False	ENSG00000197302	KRBOX5	False		
ENSG00000261487		False	ENSG00000197302	KRBOX5	False		
ENSG00000260267		False	ENSG00000197302	KRBOX5	False		
ENST00000428945		False	ENSG00000197312	DDI2	False		
ENSG00000273027		False	ENSG00000197381	ADARB1	False		
ENST00000417820		False	ENSG00000197381	ADARB1	False		
ENSG00000258498	DIO3OS	False	ENSG00000197406	DIO3	False		
ENSG00000272189	MAP7-AS1	False	ENSG00000197442	MAP3K5	False		
CUFF.156858.2,CUFF.156858		False	ENSG00000197451	HNRNPAB	False		
ENST00000449500		False	ENSG00000197457	STMN3	False		
ENST00000411579		False	ENSG00000197457	STMN3	False		
ENSG00000268858		False	ENSG00000197457	STMN3	False		
ENSG00000273893		False	ENSG00000197496	SLC2A10	False		
ENSG00000271784	TP53RK-DT	False	ENSG00000197496	SLC2A10	False		
ENSG00000215014		False	ENSG00000197530	MIB2	False		
ENSG00000267751	BSG-AS1	False	ENSG00000197540	GZMM	False		
ENSG00000260394	STUB1-DT	False	ENSG00000197562	RAB40C	False		
ENSG00000277142	LINC00235	False	ENSG00000197562	RAB40C	False		
TCONS_00027635		False	ENSG00000197714	ZNF460	False		
ENST00000428958		False	ENSG00000197724	PHF2	False		
ENSG00000258377		False	ENSG00000197776	KLHDC1	False		
ENST00000448629		False	ENSG00000197785	ATAD3A	False		
ENST00000576232		False	ENSG00000197785	ATAD3A	False		
ENST00000570344		False	ENSG00000197785	ATAD3A	False		
ENST00000425254		False	ENSG00000197808	ZNF461	False		
ENSG00000236618	PITPNA-AS1	True	ENSG00000197879	MYO1C	False		
ENSG00000250899		False	ENSG00000197905	TEAD4	True		
ENST00000463449		False	ENSG00000197980	LEKR1	False		
ENST00000416438		False	ENSG00000198000	NOL8	False		
TCONS_00016073		False	ENSG00000198000	NOL8	False		
ENSG00000213888	LINC01521	False	ENSG00000198089	SFI1	False		
ENSG00000255182		False	ENSG00000198169	ZNF251	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000198169	ZNF251	False		
ENST00000424948		False	ENSG00000198198	SZT2	False		
ENSG00000274227		False	ENSG00000198270	TMEM116	False		
ENST00000449500		False	ENSG00000198276	UCKL1	False		
